metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,general,coding,10,10,-0.19125457875457877,-0.1359126984126984,-0.17293417389940596,-0.2849759615384615,-0.07479166666666669,100
gate_mass,general,coding,11,11,-0.0798076923076923,-0.04563492063492063,-0.08901473491165963,-0.18684165341944603,-0.014190705128205151,100
gate_mass,general,coding,12,12,-0.05439560439560439,-0.03571428571428571,-0.06945845544671507,-0.19956730769230765,0.03976762820512814,100
gate_mass,general,coding,13,13,-0.1924450549450549,-0.1259920634920635,-0.19741117216117218,-0.2996840659340659,-0.10764423076923076,100
gate_mass,general,coding,14,14,-0.23072344322344318,-0.1636904761904762,-0.22609371611110504,-0.3077317922564458,-0.15169557158312288,100
gate_mass,general,coding,15,15,-0.2746336996336996,-0.18055555555555555,-0.2669440560784635,-0.3495825729494454,-0.18245650183150186,100
gate_mass,general,coding,average,average,-0.06001888736263736,-0.040426587301587304,-0.05698923980958086,-0.14060333897740138,0.02235016311997374,100
gate_mass,general,reasoning,0,0,0.04194139194139194,0.02380952380952381,0.042147902054208396,-0.05038003663003662,0.11246222527472524,100
gate_mass,general,reasoning,1,1,0.4833333333333333,0.3382936507936508,0.47930202398500377,0.4391185897435897,0.5215464743589743,100
gate_mass,general,reasoning,2,2,0.2907509157509157,0.20039682539682538,0.288989010989011,0.22555746336996338,0.3598889652014651,100
gate_mass,general,reasoning,3,3,0.19908424908424907,0.14781746031746032,0.18945423296356945,0.11816735347985348,0.2579052197802197,100
gate_mass,general,reasoning,4,4,-0.0015567765567765564,-0.007936507936507936,0.00966712454212454,-0.10458676739926735,0.11652815934065922,100
gate_mass,general,reasoning,5,5,0.026968864468864463,0.013888888888888888,0.0467896067748261,-0.06157509157509153,0.16365613553113548,100
gate_mass,general,reasoning,6,6,0.2209706959706959,0.1607142857142857,0.2328333333333333,0.16736149267399267,0.33846726190476184,100
gate_mass,general,reasoning,7,7,0.11195054945054946,0.06944444444444443,0.11475045787545786,0.019463141025641027,0.21868589743589742,100
gate_mass,general,reasoning,8,8,0.2409340659340659,0.19146825396825395,0.25036263736263736,0.14797504578754578,0.3485931776556776,100
gate_mass,general,reasoning,9,9,0.1502289377289377,0.10019841269841269,0.1521007326007326,0.07376945970695971,0.23241414835164823,100
gate_mass,general,reasoning,10,10,-0.015338827838827836,-0.00992063492063492,-0.008644230769230767,-0.07163804945054943,0.06457646520146519,100
gate_mass,general,reasoning,11,11,0.2717032967032967,0.19742063492063494,0.26235485347985343,0.19265567765567765,0.335191163003663,100
gate_mass,general,reasoning,12,12,0.1107142857142857,0.10218253968253967,0.12648946886446885,-0.004170100732600725,0.2448408882783882,100
gate_mass,general,reasoning,13,13,0.27985347985347986,0.1845238095238095,0.2755847069597069,0.19022321428571426,0.36907852564102556,100
